StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent_q,attn_1,attn_2,Present_Capability_1,Present_Trust_1,Present_Why,Absent_Capability_1,Absent_Trust_1,Absent_Why,Baseline_Capability_1,Baseline_Trust_1,Baseline_Why,comp_images,AI_Familiarity_1,Visual_Familiarity_1,gender,gender_5_TEXT,age,education,education_8_TEXT,income
2024-02-05 19:58:44,2024-02-05 20:07:28,0,100,523,1,2024-02-05 20:07:28,R_3JwEAEpiOyjGcdb,anonymous,EN,1,1,2,,,,,,,70,70,the car is not close enough to make a truly informed decision. anything can change at the last miniute,1,72,31,2,,52,4,,12
2024-02-05 20:06:02,2024-02-05 20:09:35,0,100,213,1,2024-02-05 20:09:35,R_3QXL09lRHY0nAlm,anonymous,EN,1,1,2,,,,70,80,"It appears to be seing what I would expect on a street, and while there have been issues, there are a lot of autonomous cars that operate smoothly.",,,,1,70,10,1,,57,4,,9
2024-02-05 20:06:58,2024-02-05 20:09:51,0,100,172,1,2024-02-05 20:09:51,R_3o1tk9dKPbBWv8l,anonymous,EN,1,1,2,,,,,,,82,50,I don't know anything about the the abilities of the AI.,1,25,10,1,,50,4,,14
2024-02-05 20:08:03,2024-02-05 20:11:17,0,100,194,1,2024-02-05 20:11:18,R_7uPJELBU8JSTHUZ,anonymous,EN,1,1,2,100,100,I think the AI in the vehicle would sense movement of the person and stop the car if needed to avoid an accident.,,,,,,,1,100,100,2,,56,3,,13
2024-02-05 20:11:52,2024-02-05 20:15:37,0,100,224,1,2024-02-05 20:15:37,R_5r9qHAVa3DhMlWJ,anonymous,EN,1,1,2,60,70,The person is facing away from the crosswalk and close to the edge of the street. I think the car will likely avoid hitting the pedestrian unless the pedestrian does something unexpected.,,,,,,,1,30,40,2,,45,5,,8
2024-02-05 20:13:28,2024-02-05 20:16:21,0,100,172,1,2024-02-05 20:16:21,R_6YrUStCXus8xtS1,anonymous,EN,1,1,2,,,,,,,2,2,"The edges of the left sidewalk aren't visible in the image, so I don't think the car could see if someone was starting to cross. ",1,29,1,2,,36,5,,10
2024-02-05 20:19:35,2024-02-05 20:26:34,0,100,418,1,2024-02-05 20:26:34,R_6uDfmAmhURjzIsh,anonymous,EN,1,1,2,70,84,"I believe it has been tested for a while and knows by looking at the crosswalk lines the pedestrian is on, and that will determine on if it perceives the person will be crossing the road.",,,,,,,1,82,71,2,,42,4,,13
2024-02-05 20:26:08,2024-02-05 20:28:31,0,100,142,1,2024-02-05 20:28:31,R_6k6weNIDjFABQKs,anonymous,EN,1,1,2,,,,16,29,"The person may not be using the crosswalk to cross the street, and the image presented assumes that the pedestrian will use the sidewalk. There is a very real possibilty that they will cross despite not being directly on top of the crosswalk.",,,,1,64,66,1,,37,4,,11
2024-02-05 20:24:58,2024-02-05 20:30:27,0,100,328,1,2024-02-05 20:30:27,R_7xFbA4eZyYd7O6l,anonymous,EN,1,1,2,,,,,,,70,80,If the person is in view then they should be detected.,1,47,45,1,,52,3,,12
2024-02-05 20:27:12,2024-02-05 20:30:47,0,100,214,1,2024-02-05 20:30:48,R_7MFqz6QXPHL9cEp,anonymous,EN,1,1,2,,,,,,,71,82,I think the vehicle can tell that the people are immobile and not facing the crosswalk to enter it. I would expect the vehicle to slow down to a speed in which it could stop if it needed to react to a pedestrian crossing in this situation.,1,86,27,1,,34,5,,9
2024-02-05 20:36:14,2024-02-05 20:40:04,0,100,230,1,2024-02-05 20:40:04,R_6GDoX6Kjc2aFwS3,anonymous,EN,1,1,2,,,,,,,79,91,"Based on the images that I viewed above, I feel that no pedestrians will be in danger by the competance of the AI.",1,71,48,2,,72,4,,10
2024-02-05 20:37:06,2024-02-05 20:42:04,0,100,298,1,2024-02-05 20:42:05,R_7azglWJKcTymv6q,anonymous,EN,1,1,2,,,,0,80,"The car can only ""see"" that there is a pedestrian in the area of the crosswalk. It cannot ""see"" his/her intentions so it must assume the pedestrian may cross and react appropriately.",,,,1,20,0,2,,56,4,,12
2024-02-05 20:43:31,2024-02-05 20:47:49,0,100,257,1,2024-02-05 20:47:49,R_2YrgVabh2iols1X,anonymous,EN,1,1,2,90,90,"the image seems to be fairly accurate, however I would have issues trusting this regardless of how accurate it seemed.",,,,,,,1,8,6,2,,32,1,,14
2024-02-05 20:45:29,2024-02-05 20:48:49,0,100,199,1,2024-02-05 20:48:49,R_1HSpEBgAo87uqgk,anonymous,EN,1,1,2,,,,,,,70,70,It looks like the pedestrian does not intend to cross the road.,1,10,10,1,,58,3,,11
2024-02-05 20:46:11,2024-02-05 20:53:33,0,100,442,1,2024-02-05 20:53:33,R_7oF1a67baay2l1E,anonymous,EN,1,1,2,89,99,"The AI is able to detect objects and pendestrians surrounding the vihicle, and it can capture  pendestrian's actions and respond appropriatly. ",,,,,,,1,86,90,2,,38,4,,11
2024-02-05 20:49:03,2024-02-05 20:53:39,0,100,276,1,2024-02-05 20:53:40,R_3CHOtaBJK0WDNvd,anonymous,EN,1,1,2,,,,22,40,I'm not sure if it would behave appropriately in regards to pedestrians given the amount of cars in the photo.  There is only 1 person and he/she is right next to a car so I am not sure if it would behave appropriately.,,,,1,60,50,1,,33,4,,11
2024-02-05 20:56:03,2024-02-05 20:58:45,0,100,162,1,2024-02-05 20:58:45,R_1LbbNFIBKE9IeSu,anonymous,EN,1,1,2,,,,,,,50,61,I do not know if the AI can detect a humans intent with crossing the road. I do kind of believe that an AI can act appropriately around pedestrians like the one in the image.,1,65,50,1,,36,1,,14
2024-02-05 20:57:49,2024-02-05 21:00:08,0,100,138,1,2024-02-05 21:00:08,R_5Yy5A6vmuwXh5yC,anonymous,EN,1,1,2,100,50,You can only assume that he is not crossing the street,,,,,,,1,61,39,2,,59,4,,11
2024-02-05 20:57:50,2024-02-05 21:00:16,0,100,146,1,2024-02-05 21:00:17,R_3qgdGhqvEG6tzeQ,anonymous,EN,1,1,2,,,,,,,78,57,very easy to ride no traffic. bend was so easy. crosswalks is near.,1,67,86,1,,37,4,,9
2024-02-05 20:56:32,2024-02-05 21:01:28,0,100,295,1,2024-02-05 21:01:29,R_7FzvTdfrNGPTCF3,anonymous,EN,1,1,2,20,10,"The pedestrian looks like they are looking down. Could be looking at their keys, phone or piece of paper for directions. They could quickly turn and decide they need to cross road.",,,,,,,1,65,65,2,,54,4,,11
2024-02-05 20:58:24,2024-02-05 21:03:35,0,100,310,1,2024-02-05 21:03:35,R_6YEMPqRn3KVxltU,anonymous,EN,1,1,2,,,,24,29,I don't trust programmed computers because they can go haywire.,,,,1,8,11,2,,57,2,,13
2024-02-05 21:00:34,2024-02-05 21:03:42,0,100,187,1,2024-02-05 21:03:42,R_5rHahleot4xsxj8,anonymous,EN,1,1,2,,,,,,,72,50,There is a chance the visual cues might be misinterpreted.,1,84,38,2,,62,4,,11
2024-02-05 21:00:23,2024-02-05 21:04:49,0,100,265,1,2024-02-05 21:04:49,R_1rNpe5aMQdij1w7,anonymous,EN,1,1,2,,,,31,20,I don't think the technology is capable of reasoning whether the pedestrian plans to cross the road.  A bad accident could happen.,,,,1,66,22,1,,60,4,,10
2024-02-05 21:03:25,2024-02-05 21:06:25,0,100,180,1,2024-02-05 21:06:26,R_6LGS2kaZaMxYRnd,anonymous,EN,1,1,2,77,70,I have a Tesla and it works in a similar manner and identifies humans that are near to my car.,,,,,,,1,86,87,2,,59,6,,11
2024-02-05 21:04:39,2024-02-05 21:07:14,0,100,154,1,2024-02-05 21:07:14,R_7184s4pqOin4ye5,anonymous,EN,1,1,2,,,,10,40,There's nothing to indicate that this car does anything more than spots the objects. I really don't think it's going to be able to tell if the object moves into traffic or rather has an intent to do so. I also don't know that the car would Auto break if a pedestrian did decide to walk out into traffic so I'm a little bit hesitant to say that I think it would behave appropriately because it might just keep running or it may hard break and actually cause issues for the driver,,,,1,38,0,2,,35,4,,13
2024-02-05 21:06:24,2024-02-05 21:08:45,0,100,140,1,2024-02-05 21:08:45,R_3ITd82PHUmU6CA1,anonymous,EN,1,1,2,45,56,I think it has identified the person correctly. I think it will be able to adjust correctly if the person moves one direction or the other.,,,,,,,1,60,30,2,,41,5,,10
2024-02-05 21:10:28,2024-02-05 21:12:30,0,100,121,1,2024-02-05 21:12:30,R_5zY2RQGK9gCudEv,anonymous,EN,1,1,2,,,,32,22,I don't believe there is enough info to discern this.,,,,1,53,0,2,,38,4,,11
2024-02-05 21:04:54,2024-02-05 21:12:49,0,100,474,1,2024-02-05 21:12:49,R_19gHHuAqLn9fPT0,anonymous,EN,1,1,2,,,,,,,50,50,There is a 50% chance that the car will detect that the passenger does not intend to cross the road because the passenger is at the zebra crossing,1,49,41,2,,27,4,,12
2024-02-05 21:16:06,2024-02-05 21:18:45,0,100,158,1,2024-02-05 21:18:46,R_5sjGcCxiUJUnYji,anonymous,EN,1,1,2,,,,,,,79,74,when it active we can see so we can correct way to move that.,1,72,79,1,,37,4,,9
2024-02-05 21:19:13,2024-02-05 21:20:43,0,100,90,1,2024-02-05 21:20:43,R_7qX6XXdRz0crMHL,anonymous,EN,1,1,2,,,,,,,81,80,we can see how condition is car so it can move easily.,1,67,81,1,,38,4,,9
2024-02-05 21:19:30,2024-02-05 21:21:07,0,100,96,1,2024-02-05 21:21:08,R_7EH4r7dsu9RXyCM,anonymous,EN,1,1,2,26,24,It labels the person as on the edge of the street. I'm not sure if they will figure out he will cross the street or not.,,,,,,,1,74,59,1,,37,5,,13
2024-02-05 21:17:45,2024-02-05 21:24:49,0,100,424,1,2024-02-05 21:24:50,R_5sQfRJ439htjUEp,anonymous,EN,1,1,2,49,76,The person is looking away from the road and is not moving.,,,,,,,1,25,40,1,,31,4,,13
2024-02-05 21:24:01,2024-02-05 21:26:58,0,100,177,1,2024-02-05 21:26:59,R_7j0yNxvTW5BSYbG,anonymous,EN,1,1,2,,,,20,82,"I feel that the person is about to cross the road and that AI will act appropriately ",,,,1,19,0,2,,72,4,,13
2024-02-05 21:26:52,2024-02-05 21:32:01,0,100,308,1,2024-02-05 21:32:01,R_3joII34HlFJkhGo,anonymous,EN,1,1,2,,,,60,75,I assume the AI software is designed to stop when an object crosses a certain threshold.,,,,1,60,50,1,,30,4,,12
2024-02-05 21:33:49,2024-02-05 21:37:18,0,100,209,1,2024-02-05 21:37:19,R_3ne1V8cbBWZGs1m,anonymous,EN,1,1,2,,,,,,,59,35,"While it appears the human is out of the way, we just.camt predict human nature. Is AI considering the chance that the pedestrian might turn around and walk into the road or is it just perceiving them as a non threat because they're out of the road and facing away? Without knowing what AI is thinking, it's not safe ",1,25,6,2,,32,4,,13
2024-02-05 21:38:00,2024-02-05 21:39:19,0,100,79,1,2024-02-05 21:39:19,R_54Gn8ofySQnMu3l,anonymous,EN,1,1,2,50,50,there isn't enough information to answer either question,,,,,,,1,72,31,1,,43,4,,12
2024-02-05 21:40:34,2024-02-05 21:43:56,0,100,202,1,2024-02-05 21:43:57,R_5nftDi2eXH0OTqC,anonymous,EN,1,1,2,,,,,,,85,89,"front camera will detect movement and based on that will do the neccesarry manipulation ",1,8,4,2,,29,1,,14
2024-02-05 21:41:07,2024-02-05 21:44:12,0,100,184,1,2024-02-05 21:44:13,R_5PuXuqsacxjFm3Y,anonymous,EN,1,1,2,,,,28,24,I think it.looks like the pedestrian will cross the road since they are at the crosswalk.,,,,1,72,20,2,,38,1,,14
2024-02-05 21:45:35,2024-02-05 21:48:04,0,100,149,1,2024-02-05 21:48:05,R_1ClWIfp3A3HX7pd,anonymous,EN,1,1,2,99,82,I don't think it will give the right answer all the time.,,,,,,,1,94,75,2,,57,1,,14
2024-02-05 21:48:06,2024-02-05 21:53:02,0,100,295,1,2024-02-05 21:53:02,R_1iCiUG5FLASd0dv,anonymous,EN,1,1,2,,,,79,64,I believe that the pedestrian is so far away from the street that there is no way for the AI to view it as a threat to cross the road.,,,,1,59,52,1,,42,2,,14
2024-02-05 21:50:59,2024-02-05 21:54:41,0,100,222,1,2024-02-05 21:54:42,R_13C6FYzEbubfoxt,anonymous,EN,1,1,2,40,60,"I believe the system probably has checks and balances, and will act appropriately around people, regardless of whether they are attempting to cross the road or not.",,,,,,,1,80,28,1,,33,4,,13
2024-02-05 21:55:22,2024-02-05 21:58:14,0,100,171,1,2024-02-05 21:58:15,R_1P75oOH0xlX5UMb,anonymous,EN,1,1,2,,,,,,,76,79,"I think it would be able to register that the pedestrian is facing away from the crosswalk which means they would not likely cross. However, people are unpredictable, so I would hope it would still slow its pace and proceed with caution. ",1,82,61,2,,40,4,,12
2024-02-05 21:57:54,2024-02-05 22:00:07,0,100,132,1,2024-02-05 22:00:07,R_5FJdGjPLi5Kuiyx,anonymous,EN,1,1,2,0,50,People are unpredictable and AI doesn't really know the behavior of all humans.,,,,,,,1,0,0,2,,49,5,,12
2024-02-05 22:10:48,2024-02-05 22:12:58,0,100,130,1,2024-02-05 22:12:59,R_6aM2wBuHuThSSyv,anonymous,EN,1,1,2,,,,,,,92,50,"I have heard of too many self driving cars getting into accident in the public ",1,45,38,1,,40,3,,14
2024-02-05 22:10:20,2024-02-05 22:14:02,0,100,221,1,2024-02-05 22:14:02,R_66aHMgCoTutPWhX,anonymous,EN,1,1,2,,,,12,17,I do not believe the computer can predict the mind of a person in order to determine if they are going to cross the street or not.,,,,1,71,17,1,,37,4,,11
2024-02-05 22:11:59,2024-02-05 22:15:31,0,100,212,1,2024-02-05 22:15:31,R_3un19nDMrOc0a4x,anonymous,EN,1,1,2,62,54,The people are facing away from the road and stationary,,,,,,,1,65,36,1,,32,5,,11
2024-02-05 22:08:21,2024-02-05 22:15:52,0,100,450,1,2024-02-05 22:15:52,R_3mEoKd0JCaZQwMU,anonymous,EN,1,1,2,,,,50,50,I don't really trust this type of car but I'm neutral.,,,,1,100,0,2,,37,1,,1
2024-02-05 22:15:56,2024-02-05 22:19:34,0,100,218,1,2024-02-05 22:19:34,R_610Z3PdGlfZX6cF,anonymous,EN,1,1,2,,,,,,,65,50,"It may be able to detect probability of what the pedestrian will do, but that doesn't mean it will act appropriately. ",1,25,10,2,,32,4,,13
2024-02-05 22:21:02,2024-02-05 22:23:17,0,100,135,1,2024-02-05 22:23:18,R_1ik2NXoTqgRXrYl,anonymous,EN,1,1,2,,,,,,,77,93,an utterance which serves as a request for information.,1,78,84,1,,31,5,,10
2024-02-05 22:26:13,2024-02-05 22:29:00,0,100,167,1,2024-02-05 22:29:01,R_3qaoYuq0Wmiu2oJ,anonymous,EN,1,1,2,90,92,"I feel confident that the AI can perceive that the person is not going to walk into traffic. ",,,,,,,1,83,77,2,,29,1,,13
2024-02-05 23:00:02,2024-02-05 23:02:10,0,100,128,1,2024-02-05 23:02:11,R_7wRlIznVscLUQMQ,anonymous,EN,1,1,2,,,,0,0,The bounding box did not show the direction -- where is the human going?,,,,1,90,43,2,,25,5,,12
2024-02-05 23:05:44,2024-02-05 23:10:33,0,100,289,1,2024-02-05 23:10:34,R_3xIOxK0qCELAghm,anonymous,EN,1,1,2,,,,25,24,It looks like they are crossing. If not for the the survey telling me they arnt id have no iddea,,,,1,50,0,1,,,1,,15
2024-02-05 23:09:39,2024-02-05 23:14:50,0,100,311,1,2024-02-05 23:14:51,R_7xzqqtS8lKdC1SF,anonymous,EN,1,1,2,,,,,,,82,80,"Since the person is slightly outside the crosswalk engaged in speaking to another, he doesn't appear to be about to cross the road, though this could suddenly change",1,86,72,2,,65,3,,12
2024-02-05 23:15:29,2024-02-05 23:17:00,0,100,90,1,2024-02-05 23:17:00,R_6eXW6jGSquaKDUY,anonymous,EN,1,1,2,61,63,"It looks like the car is identifying everything well, so I imagine they can tell the person isn't crossing the road.",,,,,,,1,37,1,1,,27,4,,12
2024-02-05 23:17:18,2024-02-05 23:22:25,0,100,307,1,2024-02-05 23:22:26,R_5hWORD9WfXFp0Qk,anonymous,EN,1,1,2,,,,,,,76,70,There's no guarantee the pedestrian won't turn and try to cross at the last minute,1,70,4,2,,59,2,,14
2024-02-05 23:39:48,2024-02-05 23:45:17,0,100,329,1,2024-02-05 23:45:18,R_3iRpCF5h7DDvXwL,anonymous,EN,1,1,2,56,60,"i believe that the AI is programmed properly and would be able to detect if a person is crossing the street or not. ",,,,,,,1,56,60,1,,27,4,,10
2024-02-05 23:43:03,2024-02-05 23:45:18,0,100,134,1,2024-02-05 23:45:18,R_7q7V3fCd0OtacJf,anonymous,EN,1,1,2,,,,,,,80,10,"A quick motion of a pedestrian could set off the ""sensor"" that says crossing ",1,81,29,1,,30,4,,11
2024-02-05 23:49:06,2024-02-05 23:52:05,0,100,179,1,2024-02-05 23:52:06,R_7DM06JsrLVt9Cvi,anonymous,EN,1,1,2,,,,,,,81,83,The pedestrian appears in plain view and is in a reasonable distance to where the AI software and sensors of the car should be able to detect the pedestrian,1,80,50,1,,32,4,,11
2024-02-05 23:47:55,2024-02-05 23:52:50,0,100,294,1,2024-02-05 23:52:51,R_3VQiHk4B21fDzR3,anonymous,EN,1,1,2,,,,0,11,"The pedestrian is already past the edge of the street, so if the car doesn't stop immediately, it will hit the pedestrian.",,,,1,64,29,2,,27,3,,13
2024-02-05 23:49:49,2024-02-05 23:53:49,0,100,239,1,2024-02-05 23:53:49,R_6Qe2LMdiPjsfyGB,anonymous,EN,1,1,2,64,64,I think autonomous vehicle could tell what the pedestrian is trying to do. It uses probability to decide what will happen,,,,,,,1,97,96,2,,28,3,,11
2024-02-05 23:55:06,2024-02-05 23:58:13,0,100,186,1,2024-02-05 23:58:13,R_7CIwbMlWLM7KmZU,anonymous,EN,1,1,2,,,,81,84,The car seems to have a clear view of what is ahead of them and the surrounding area.,,,,1,66,70,2,,48,4,,14
2024-02-05 23:56:25,2024-02-06 00:00:54,0,100,268,1,2024-02-06 00:00:54,R_57xMOoaJn2eV9Cy,anonymous,EN,1,1,2,30,69,It sees them and the road it can adjust line or speed,,,,,,,1,82,91,1,,46,4,,12
2024-02-05 23:57:08,2024-02-06 00:01:58,0,100,289,1,2024-02-06 00:01:58,R_3M5Myhx5E4mYlpI,anonymous,EN,1,1,2,,,,,,,71,80,AI has been programmed to consider all options and come to a reliable decision.,1,66,35,2,,68,1,,13
2024-02-06 00:00:58,2024-02-06 00:03:33,0,100,154,1,2024-02-06 00:03:33,R_54OTH3H54LqxxsL,anonymous,EN,1,1,2,,,,100,71,"pedestrian seems to be already in the crosswalk, or in the road, but systems and components can fail.",,,,1,100,100,1,,47,1,,14
2024-02-06 00:03:00,2024-02-06 00:06:01,0,100,181,1,2024-02-06 00:06:02,R_5JuRTbXqdKKYsaB,anonymous,EN,1,1,2,,,,31,30,It's a good diagram of cars and pedestrians but still doesn't seem as accurate. If theres more of a human figure it can seem more accurate.,,,,1,71,81,1,,21,3,,14
2024-02-06 00:06:43,2024-02-06 00:10:08,0,100,205,1,2024-02-06 00:10:09,R_3e8NoLFUEcJOIbd,anonymous,EN,1,1,2,90,84,"The pedestrian is facing the side of the street closest to him - the opposite direction he would need to face to cross the street. That seems to indicate that he is not likely to cross the street. ",,,,,,,1,50,30,2,,30,8,Juris Doctorate (JD),11
2024-02-06 00:07:20,2024-02-06 00:10:19,0,100,179,1,2024-02-06 00:10:20,R_3bHxz5rbnx4NOwx,anonymous,EN,1,1,2,,,,,,,10,10,The image doesn't show any indication that the software detects the pedestrian nor their intent. I have no reason to trust that the AI system will behave in a predictable way or act appropriately.,1,80,20,1,,33,1,,13
2024-02-06 00:27:31,2024-02-06 00:32:41,0,100,310,1,2024-02-06 00:32:42,R_6p4J9dJunuW8nS4,anonymous,EN,1,1,2,,,,10,40,"Based on the picture above it would seem to me that the person is not moving at the moment. I really hope that this AI would notice as soon as this person does start moving and react accordingly. ",,,,1,19,0,2,,42,1,,12
