"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","consent_q","attn_1","attn_2","Present_Capability_1","Present_Trust_1","Present_Why","Absent_Capability_1","Absent_Trust_1","Absent_Why","Faded_Capability_1","Faded_Trust_1","Faded_Why","Adjacent_Capability_1","Adjacent_Trust_1","Adjacent_Why","comp_images","AI_Familiarity_1","Visual_Familiarity_1","gender","gender_5_TEXT","age","education","education_8_TEXT","income"
"2023-12-15 15:01:05","2023-12-15 15:05:08","0","100","243","1","2023-12-15 15:05:09","R_6n9P9nBaBaNzuoZ","anonymous","EN","1","1","2","18","0","The AI can't fully tell the intent behind the person on the road. It can only see that there's a person on a crosswalk, and without further information would have to assume they were someone waiting for traffic to stop to cross the road.","","","","","","","","","","1","70","60","1","","32","3","","13"
"2023-12-15 14:58:49","2023-12-15 15:05:28","0","100","398","1","2023-12-15 15:05:28","R_3R46mfypRLdI7GE","anonymous","EN","1","1","2","","","","","","","","","","88","76","By the way they pedestrian is facing it seems they do not plan to cross the street and I can drive pass them without issue","1","69","31","1","","40","4","","12"
"2023-12-15 14:56:59","2023-12-15 15:05:50","0","100","530","1","2023-12-15 15:05:50","R_55pUlf8jgPb4lXP","anonymous","EN","1","1","2","","","","","","","","","","30","60","I believe it can sense human and movement as well as zebra crossing.","1","80","50","1","","32","4","","10"
"2023-12-15 15:00:48","2023-12-15 15:06:50","0","100","362","1","2023-12-15 15:06:51","R_5bKfx47zP2ryJOh","anonymous","EN","1","1","2","","","","","","","","","","1","50","The rectangle representing the human has no indication of what the human is doing, which direction he is facing.  The AI does not have the ability to read intentions.  I am not sure how accurate AI could predict human behavior and act accordingly.  ","1","50","11","2","","71","4","","13"
"2023-12-15 15:02:58","2023-12-15 15:07:26","0","100","268","1","2023-12-15 15:07:27","R_5qc4EtZheGC445X","anonymous","EN","1","1","2","","","","","","","40","62","The prompt told me the machine could detect that the person wasn't going to cross the road but i'm still a little skeptical.","","","","1","58","31","1","","39","4","","13"
"2023-12-15 15:03:08","2023-12-15 15:08:16","0","100","307","1","2023-12-15 15:08:17","R_5zLSxUBSFvvGjf3","anonymous","EN","1","1","2","","","","20","30","Unless the pedestrian is in motion, I don't see how the vehicle can detect if the pedestrian intends to cross the road.","","","","","","","1","70","50","1","","28","3","","10"
"2023-12-15 15:05:53","2023-12-15 15:08:51","0","100","178","1","2023-12-15 15:08:51","R_3nCxCkXlNPQaJ2L","anonymous","EN","1","1","2","","","","","","","","","","40","55","I am not sure that an AI can predict the movement of a human as well as a human can predict the movement of another human.","1","10","0","2","","41","4","","12"
"2023-12-15 15:05:47","2023-12-15 15:09:41","0","100","234","1","2023-12-15 15:09:42","R_1LicRXG2kkQZV5o","anonymous","EN","1","1","2","","","","","","","","","","5","1","I don't think AI will ever get advanced enough that I would trust it to drive a car safely.","1","55","1","1","","50","4","","9"
"2023-12-15 15:07:57","2023-12-15 15:11:10","0","100","192","1","2023-12-15 15:11:10","R_5IS4xrAeGJlQ8Cl","anonymous","EN","1","1","2","60","65","the AI have some awareness to know if the pedestrian will cross the street or not","","","","","","","","","","1","80","60","1","","29","4","","14"
"2023-12-15 15:07:54","2023-12-15 15:11:18","0","100","204","1","2023-12-15 15:11:19","R_5dWu34gp1pEnPXg","anonymous","EN","1","1","2","70","60","I feel like it can detect that the person is not intending to cross the road, based on that he isn't in the crosswalk and is looking down. I am a little less confident that the car can behave appropriately, however.","","","","","","","","","","1","100","10","2","","39","1","","14"
"2023-12-15 15:04:35","2023-12-15 15:11:44","0","100","429","1","2023-12-15 15:11:45","R_7nCpFgVxRWJsi1R","anonymous","EN","1","1","2","","","","","","","30","50","based on what i can see unless i was told that the person wasn't going to cross the road i wouldn't know. people aren't predictable you never know what they were going to do and i dont think a car would be able to make that fast decision based on the diagram shown because it looks like they could cross","","","","1","0","0","2","","30","1","","13"
"2023-12-15 15:06:49","2023-12-15 15:12:57","0","100","367","1","2023-12-15 15:12:57","R_7YLfIGqfbJwroNt","anonymous","EN","1","1","2","","","","77","74","I am putting some small amount of trust in this type of technology.","","","","","","","1","68","49","1","","73","4","","14"
"2023-12-15 15:09:55","2023-12-15 15:12:57","0","100","182","1","2023-12-15 15:12:58","R_5agJ384b5TMDmAg","anonymous","EN","1","1","2","","","","10","30","The image seems rather simplistic. It may not be able to interpret it correctly.","","","","","","","1","70","25","1","","39","4","","11"
"2023-12-15 15:09:55","2023-12-15 15:13:12","0","100","196","1","2023-12-15 15:13:12","R_3XbdogFMupsVu3B","anonymous","EN","1","1","2","","","","","","","100","60","Although the person doesn't look like they're gonna jaywalk suddenly, I still don't fully trust AI vehicles. Humans can be unpredictable, and even someone like that who doesn't seem like they're gonna jaywalk can suddenly full sprint to the front of the car. I've seen it happen numerous times.","","","","1","85","80","1","","41","4","","14"
"2023-12-15 15:10:04","2023-12-15 15:14:36","0","100","272","1","2023-12-15 15:14:37","R_16f25wYcezDhhKh","anonymous","EN","1","1","2","","","","","","","","","","0","0","I don't believe at this point in time AI can be trusted that much.","1","70","30","1","","63","3","","10"
"2023-12-15 15:10:45","2023-12-15 15:14:41","0","100","235","1","2023-12-15 15:14:41","R_7YoIxw4fLhAjoKR","anonymous","EN","1","1","2","","","","80","85","I think the AI would be trained to detect everything and understand what is going on.","","","","","","","1","80","60","1","","23","4","","11"
"2023-12-15 15:11:29","2023-12-15 15:15:01","0","100","212","1","2023-12-15 15:15:02","R_1DOv99JOVODFMST","anonymous","EN","1","1","2","","","","","","","","","","25","37","It is a still image and doesn't show whether the box labeled as human is moving across the street or if it has been stationary for awhile.","1","69","39","1","","29","4","","11"
"2023-12-15 14:44:40","2023-12-15 15:15:10","0","100","1830","1","2023-12-15 15:15:10","R_59mItizXBlVnPYR","anonymous","EN","1","1","2","60","55","While I do have some hope or faith in the technology, I've also seen far too many instances of these self driving cars not actually being able to recognize such scenarios and either act inappropriately or cause harm.","","","","","","","","","","1","70","60","1","","33","3","","14"
"2023-12-15 15:12:45","2023-12-15 15:15:23","0","100","157","1","2023-12-15 15:15:24","R_74IA4Nf2uTGJXsi","anonymous","EN","1","1","2","24","27","the man may turn around unexpectedly and the car doesnt know to hesitate ","","","","","","","","","","1","48","48","1","","40","3","","13"
"2023-12-15 15:13:54","2023-12-15 15:16:44","0","100","169","1","2023-12-15 15:16:45","R_5EoECPCGib2yBXJ","anonymous","EN","1","1","2","","","","","","","","","","40","77","I think it would be cautious and stop when it saw the pedestrian. He is technically in the road.","1","65","25","2","","51","4","","10"
"2023-12-15 15:13:52","2023-12-15 15:17:00","0","100","187","1","2023-12-15 15:17:00","R_1GCDMk8Bx8ybpCj","anonymous","EN","1","1","2","","","","","","","","","","90","90","It is clear the pedestrian is talking to another person about something on a piece of paper.  He isn't turned towards the street, his eyes are down, so I do not think he intends to cross the street.","1","60","2","2","","42","4","","10"
"2023-12-15 15:13:51","2023-12-15 15:17:38","0","100","227","1","2023-12-15 15:17:39","R_1ABBxTUg2i4w83D","anonymous","EN","1","1","2","0","12","The vehicle doesn't know what the intention of the pedestrian is just by what direction he is facing.","","","","","","","","","","1","49","30","1","","60","1","","12"
"2023-12-15 15:12:56","2023-12-15 15:18:12","0","100","316","1","2023-12-15 15:18:12","R_1WGQLuvUOmmh3fT","anonymous","EN","1","1","2","","","","","","","0","50","The person is standing next to the crosswalk, so the safer assumption is that the person intends to cross the street. The AI can't read the person's mind so it's impossible to detect the person's intentions.","","","","1","70","0","1","","53","4","","13"
"2023-12-15 15:14:27","2023-12-15 15:18:35","0","100","247","1","2023-12-15 15:18:36","R_6P8kPf0aO6TrAtA","anonymous","EN","1","1","2","","","","","","","49","55","To me, it looks like the pedestrian IS going to cross the street. Maybe the AI thinks differently. I trust the car, somewhat, to make the right decision.","","","","1","75","0","1","","51","4","","10"
"2023-12-15 15:16:03","2023-12-15 15:19:21","0","100","198","1","2023-12-15 15:19:22","R_197dYWyS9I1BpbX","anonymous","EN","1","1","2","28","25","Nothing about the above image indicates that the AI understands that the person isn’t going to cross the street.","","","","","","","","","","1","42","62","2","","38","4","","11"
"2023-12-15 15:18:34","2023-12-15 15:19:51","0","100","76","1","2023-12-15 15:19:51","R_6E0RcWDtxAsRqlQ","anonymous","EN","1","1","2","","","","61","68","It identified everything that would be useful to an autonomous car. ","","","","","","","1","73","72","1","","28","3","","11"
"2023-12-15 15:15:20","2023-12-15 15:20:35","0","100","315","1","2023-12-15 15:20:36","R_52LnmdKArXeX9v4","anonymous","EN","1","1","2","","","","","","","75","77","I trust that the vehicle will register that there is a pedestrian and will stop according.","","","","1","73","75","1","","56","4","","9"
"2023-12-15 15:19:08","2023-12-15 15:21:33","0","100","144","1","2023-12-15 15:21:33","R_7u80cJLT3OjEh5n","anonymous","EN","1","1","2","","","","","","","9","30","There is no way the intentions of an irrational human being could be predicted from the above.","","","","1","18","0","1","","47","4","","14"
"2023-12-15 15:13:18","2023-12-15 15:21:52","0","100","513","1","2023-12-15 15:21:52","R_5EX93J9Q05yOpbs","anonymous","EN","1","1","2","","","","0","50","I do not believe a human being or A.I. can read minds and therefore neither is capable of unerringly detecting intention. In fact, I think one ought to assume the person intends to cross the street and proceed in an abundance of caution. Although I hope the car will behave appropriately around pedestrians, without knowing that car's history I cannot say with authority that I fully trust the care to behave appropriately around pedestrians. ","","","","","","","1","60","0","1","","67","3","","14"
"2023-12-15 15:18:50","2023-12-15 15:22:30","0","100","219","1","2023-12-15 15:22:30","R_6hfJyF6X8HCRowP","anonymous","EN","1","1","2","","","","10","20","The person appears to be in the crosswalk, crossing the street. The car appears to be entering the crosswalk which it should not be if the person is crossing.","","","","","","","1","50","50","1","","48","4","","12"
"2023-12-15 15:21:22","2023-12-15 15:23:28","0","100","126","1","2023-12-15 15:23:28","R_1zIRF5yamCW9aBC","anonymous","EN","1","1","2","","","","0","10","Computers cant possibly anticipate what a person will do","","","","","","","1","0","0","1","","37","3","","11"
"2023-12-15 15:20:50","2023-12-15 15:23:51","0","100","180","1","2023-12-15 15:23:51","R_3sZlu9vWODJJn0W","anonymous","EN","1","1","2","","","","","","","","","","71","56","I think it can do it's job correctly. it can identify all the stuff on the screen. ","1","64","79","1","","31","2","","14"
"2023-12-15 15:23:24","2023-12-15 15:24:17","0","100","52","1","2023-12-15 15:24:18","R_6al8Yo9NuaBYX6U","anonymous","EN","1","1","1","","","","","","","","","","","","","","","","","","","","",""
"2023-12-15 15:25:16","2023-12-15 15:27:05","0","100","109","1","2023-12-15 15:27:06","R_5uwNPJ4vhxZYyTn","anonymous","EN","1","1","2","","","","","","","","","","10","30","Requires seeing the background of what the pedestrian is doing","1","5","0","1","","34","5","","13"
"2023-12-15 15:19:53","2023-12-15 15:27:13","0","100","439","1","2023-12-15 15:27:14","R_6StjJ7zkCVciyGZ","anonymous","EN","1","1","2","","","","","","","61","76","it is hard to see the person in the picture and if they are doing something or just standing thereetc. So I think the car can detect them but if it can interpret if they will walk into the road is hard to determine, since I can't tell myself.","","","","1","61","29","2","","58","3","","14"
"2023-12-15 15:19:56","2023-12-15 15:27:33","0","100","457","1","2023-12-15 15:27:34","R_7lgiQt7bexdx2CS","anonymous","EN","1","1","2","60","90","The AI can detect which direction the person is facing but not if they will turn around and cross the walk when they are done talking to the other person so I couldn't agree 100% that it can know for sure any more than anyone could.  I think the AI is programmed to stop or behave appropriately around people, but I gave it a 10% short of 100 because there can be outliers like the way a security camera thinks a bush is a car sometimes and the car camera might do something similar.","","","","","","","","","","1","50","50","2","","61","3","","12"
